id_property,coordinate_lat,coordinate_lng,property_area,property_type,commercial_type,institutional_type,street_access,drainage,potential_to_build,wall_material,wall_condition,has_veranda,roof_material,roof_condition,window_material,aid_conditioning,has_security,has_pool,has_outbuilding,street_quality,domestic_use_of_groundfloor,street_lanes,tourist_area,environmental_hazard,main_road_high_visibility,informal_settlement,commercial_corridor,has_water
FCC0020777,8.4136,-13.1477,1330.02,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Good,No,Concrete,Good,Breeze Block,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0021013,8.47535,-13.2489,1603.04,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0022903,8.48009,-13.2595,446.26,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Wood,Bad,Yes,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0023850,8.47174,-13.1833,252.81,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0023951,8.48942,-13.2704,207.66,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,Yes,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0023951,8.48942,-13.2704,207.66,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,Yes,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0024121,8.48972,-13.2204,3547.0801,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Bad Road,No,One,No,No,No,No,Yes,No
FCC0024141,8.48863,-13.2041,7742.5498,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0025761,8.49034,-13.2253,211.93,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,None,No,Yes,No,No,No,Yes
FCC0025960,8.4231,-13.1568,282.78,Commercial,Industrial Warehouse,NA,Difficult,No,No,Mud,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Average Road,No,None,No,No,No,No,No,No
FCC0026140,8.44908,-13.1661,1007.55,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Bad Road,No,One,No,No,Yes,No,No,No
FCC0027869,8.45649,-13.2717,1359.0601,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,No,Yes,No,Yes,Good Road,No,Four,No,No,Yes,No,Yes,Yes
FCC0028337,8.44992,-13.1663,2501.6399,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0030311,8.48195,-13.2361,97.39,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0030311,8.48195,-13.2361,97.39,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0033002,8.47889,-13.2128,822.84,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0033002,8.47889,-13.2128,274.28,Domestic,Industrial Warehouse,NA,Difficult,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0033092,8.48718,-13.241,656.51,Commercial,Industrial Manufacturing,NA,Difficult,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,Yes,No,Yes,No,No
FCC0033092,8.48718,-13.241,656.51,Domestic,Industrial Manufacturing,NA,Difficult,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,Yes,No,Yes,No,No
FCC0033163,8.48935,-13.2298,1297.98,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,None,No,No,No,No,No,Yes
FCC0033163,8.48935,-13.2298,1297.98,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,None,No,No,No,No,No,Yes
FCC0035269,8.49181,-13.2814,619.77,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Average,No Windows,No,Yes,No,Yes,Good Road,No,Two,No,No,No,No,No,Yes
FCC0036072,8.46733,-13.186,739.86,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0036767,8.48989,-13.2242,1008.22,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0036789,8.47633,-13.2357,1418.8,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,Two,No,Yes,No,No,No,No
FCC0036794,8.45756,-13.1829,231.26,Commercial,Industrial Warehouse,NA,Difficult,No,No,Mud,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0039272,8.48606,-13.2204,3618.1399,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,Yes,No
FCC0039350,8.48289,-13.2349,227.04,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0039584,8.48624,-13.2322,1837.98,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,Yes,No,No,No,Average Road,No,Four,No,No,No,No,No,Yes
FCC0041603,8.4749,-13.1854,2806.51,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,Yes
FCC0042968,8.47555,-13.2519,1436.0699,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,Yes,No,No,Yes,Bad Road,No,None,No,Yes,No,No,No,No
FCC0045590,8.44269,-13.1685,1309.6899,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0073531,8.45245,-13.2648,780.78,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0048943,8.46219,-13.1792,1304.79,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,Yes,None,No,No,No,No,No,Yes
FCC0048943,8.46219,-13.1792,1304.79,Domestic,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,Yes,None,No,No,No,No,No,Yes
FCC0049143,8.46451,-13.2555,218.38,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0050833,8.47827,-13.2318,5386.8599,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0051204,8.47832,-13.2112,1124.08,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,No Windows,No,No,No,No,Good Road,No,Two,No,No,Yes,No,No,No
FCC0051372,8.44896,-13.1649,2100.6299,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Concrete,Average,Sliding panels with aluminium frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0051411,8.48026,-13.2062,681.15,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,No Windows,No,No,No,No,Good Road,No,Four,No,No,Yes,No,No,Yes
FCC0054784,8.48952,-13.2165,2810.5901,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Good,No,Concrete,Good,No Windows,No,No,No,Yes,Average Road,No,Four,No,No,Yes,No,No,No
FCC0058173,8.48573,-13.2512,547.295,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,One,No,Yes,No,Yes,No,Yes
FCC0058173,8.48573,-13.2512,1094.59,Domestic,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,One,No,Yes,No,Yes,No,Yes
FCC0063266,8.4448,-13.1677,738.26,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Mud,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Good Road,No,Two,No,No,No,No,No,No
FCC0063834,8.48053,-13.2012,2507.22,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,No,Concrete,Average,No Windows,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0063893,8.49171,-13.2668,406.75,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0065135,8.4464,-13.1621,16409.5,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,No,No
FCC0065327,8.48536,-13.2264,1504.4,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0065426,8.44393,-13.2455,349.51,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Galvanised Aluminium,Good,Sliding panels with aluminium frame,No,No,No,No,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0065429,8.41051,-13.1511,416.22,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0065724,8.47277,-13.1944,683.69,Commercial,Industrial Warehouse,NA,Difficult,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0065989,8.47654,-13.232,1823.99,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0066178,8.44621,-13.2561,1761.03,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0066257,8.45795,-13.2431,1966.15,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,No,Average Road,No,One,No,Yes,No,No,No,No
FCC0069568,8.47962,-13.1989,3951.3601,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Louvre,No,Yes,No,Yes,Bad Road,No,One,No,No,No,No,No,Yes
FCC0069877,8.48593,-13.2742,296.96,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Average Road,Yes,None,No,No,No,Yes,No,Yes
FCC0069877,8.48593,-13.2742,890.88,Domestic,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Average Road,Yes,None,No,No,No,Yes,No,Yes
FCC0069920,8.48341,-13.227,252.53,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0069920,8.48341,-13.227,252.53,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0070297,8.46479,-13.1868,261.75,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Good,Yes,Concrete,Good,No Windows,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0070534,8.4883,-13.2281,318.28,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0070726,8.48801,-13.2167,219.08,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0071240,8.47593,-13.2039,129.6,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,None,No,No,No,Yes,No,No
FCC0071603,8.40094,-13.15,1030.13,Commercial,Industrial Warehouse,NA,Easy,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0073493,8.46379,-13.179,933.46,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0073617,8.47543,-13.1893,3303.96,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0075711,8.44652,-13.2539,308.09,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0075786,8.4841,-13.2741,274.8875,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Louvre,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0075786,8.4841,-13.2741,824.6625,Domestic,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Louvre,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0013574,8.473,-13.2449,568.12,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0013620,8.46677,-13.2244,1340.89,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Mud,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0076938,8.43937,-13.1661,412.615,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0076938,8.43937,-13.1661,1237.845,Domestic,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0084184,8.47938,-13.2133,777.82,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0084378,8.47996,-13.2542,482.3,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0080044,8.48577,-13.2443,2194.29,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,Yes,Average Road,No,Two,No,No,Yes,No,No,Yes
FCC0051365,8.47935,-13.212,12659.2402,Commercial,Industrial Manufacturing,NA,Difficult,Yes,No,Masonry,Good,No,Not Visible,Not Visible,No Windows,Yes,Yes,No,Yes,Average Road,No,None,No,No,No,No,No,Yes
FCC0054033,8.4772,-13.1946,7851.8101,Commercial,Industrial Warehouse,NA,Easy,No,No,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Bad Road,No,One,No,No,No,No,No,Yes
FCC0084413,8.41737,-13.1554,1302.3,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0089432,8.43221,-13.1544,11425.1904,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Good,Yes,Asbestos,Good,Breeze Block,No,Yes,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0076293,8.48146,-13.2386,426.53,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0043832,8.46631,-13.2469,714.115,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,No,Concrete,Average,Breeze Block,No,No,No,Yes,Bad Road,Yes,Two,No,No,No,No,No,No
FCC0043832,8.46631,-13.2469,714.115,Domestic,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,No,Concrete,Average,Breeze Block,No,No,No,Yes,Bad Road,Yes,Two,No,No,No,No,No,No
FCC0028612,8.48661,-13.2371,717.71,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Zinc,Bad,No,Zinc / Metal Sheeting,Average,Wood,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0120964,8.44243,-13.1666,16828,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,Yes,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0120963,8.44269,-13.1669,31899,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,Yes,Yes,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0083554,8.48796,-13.2077,9188,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,Yes,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0020326,8.47659,-13.2322,201.64,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Louvre,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0020326,8.47659,-13.2322,604.92,Domestic,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Louvre,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0035254,8.48555,-13.2191,825.03,Commercial,Industrial Manufacturing,NA,Difficult,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,Yes,Yes
FCC0073432,8.45303,-13.2672,1156.9125,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Bad,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0036379,8.48893,-13.2129,2041.67,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,No Windows,No,No,No,No,Good Road,No,Two,No,No,Yes,No,No,No
FCC0011591,8.48907,-13.2237,952.36,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Good Road,No,Two,No,No,No,No,Yes,Yes
FCC0085523,8.4881,-13.2392,272.61,Commercial,Industrial Manufacturing,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,None,No,Yes,No,Yes,No,Yes
FCC0085690,8.48042,-13.2135,926.21,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0085896,8.47297,-13.2512,1412.21,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0086553,8.47391,-13.1813,2556.3501,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Good,Yes,Concrete,Good,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0087099,8.49499,-13.2641,4633.0049,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0087240,8.47489,-13.258,305.565,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,Yes,Concrete,Average,No Windows,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,No
FCC0087240,8.47489,-13.258,101.855,Domestic,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,Yes,Concrete,Average,No Windows,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,No
FCC0088197,8.43571,-13.1585,3954.0601,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Not Visible,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,No,Four,No,No,No,No,No,No
FCC0088467,8.46201,-13.1766,1257.0601,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0088779,8.44368,-13.1665,12664.3799,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,Yes,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0088793,8.44305,-13.1605,23481.5703,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0088802,8.4613,-13.1773,591.86,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0090875,8.47675,-13.2399,217.2425,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,No,No
FCC0090875,8.47675,-13.2399,651.7275,Domestic,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,No,No
