id_property,id_business,business_name,business_area,business_category,business_sub_category
FCC0075752,7215,NA,490.13,Consumer staples,Typical provision shop
FCC0075786,7216,NA,1099.55,Consumer discretionary,Tailor shop
FCC0075716,7210,Tees Shopping Center,2131.37,Portfolio,Construction Ministry of Works - Premium
FCC0075822,7218,ZENITH BUSINESS ENTERPRISE,276.11,Consumer staples,Wholesaler of consumer staples
FCC0075732,7213,NA,207.57,Consumer staples,Typical provision shop
FCC0075875,7223,NA,NA,NA,NA
FCC0075749,7214,CROSS. N. BUY,642.65,Consumer staples,"Foods, Beverages and Staples"
FCC0075768,13600,Paulyns Academy,543.18,Consumer discretionary,Private Schools
FCC0075911,7229,NA,562.415,Consumer staples,"Foods, Beverages and Staples"
FCC0075911,7230,NA,562.415,Consumer staples,"Foods, Beverages and Staples"
FCC0075932,7232,NA,706.38,Consumer discretionary,Building materials retail
FCC0075932,7233,Boamick Ventures SL ltd,1412.76,Consumer staples,"Foods, Beverages and Staples"
FCC0075820,7217,Decore Furniture comapny,11352,Portfolio,General Merchandise (Limited Company)
FCC0075872,7221,New Brookfields Hotel,904.83,Consumer discretionary,Hotels
FCC0075947,7234,NA,251.3575,Consumer staples,"Foods, Beverages and Staples"
FCC0075949,7235,NA,303.0075,Consumer discretionary,Household durable products
